No	Title	VideoUrl	TimeStamp	Sentence	RowNumber	IsUsefulSentence	Key steps	Verb	Object(directly related with Verb)	Location	Time	Temperature	Other important phrase(like with	key_sentence_prediction
9618	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	02:36.5	"oh , i forgot to tell you."	29	0								0
9619	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	02:37.6	"i 'm using chicken stock as of the base add a few slices of fresh ginger and a couple slices of hot chili pepper, all of these aromatics are going to simmer with the chicken broth for about ten minutes, and then we 're going to scoop them out and discard them."	30	1	"add ginger, hot chilli pepper; simmer chicken stock"	add; simmer	"ginger, hot chilli pepper; chicken stock"		10 minutes			1
9620	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	02:54.5	you might want to taste the soup right now if you like it a little more spicy add to keep the chili pepper it until just before serving.	31	0								1
9621	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:02.0	"and then you can remove everything so take a strainer and take out all of the aromatics, all of the flavor has been infused in the chicken broth already."	32	1	strain stock; take out aromatics	strain; take out	stock; aromatics					1
9622	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:10.5	"now we 're going to add the chick in this is boneless, skinless chicken thigh."	33	1	add chicken	add	chicken					1
9623	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:15.7	you can use breast if you want.	34	0								0
9624	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:17.0	"but i actually prefer chicken thigh in my soup, another very, very popular southeast asian seasoning is fish sauce."	35	0								0
9625	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:27.1	"there 's unfortunately no substitute for fish sauce from you can find fish sauce at most grocery stores, these days in the asian section here comes the sour part of the soup, this is freshly squeezed lying, and simmer until the chicken is cooked through."	36	0								1
9626	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:43.6	and then that 's it.	37	0								0
9627	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:45.1	"i like to add fresh cilantro leaves in the soup, as well, and stir that in once the soup is done cooking there 's."	38	1	add cilantro; stir soup	add; stir	cilantro; soup					1
9628	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:52.2	so many ways to personalize this soup you can use shrimp along with the chick in or just you shrimp.	39	0								0
9629	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	03:58.4	"instead , you can also make a vegetarian version by just using vegetable broth and instead of adding chicken breast meat and add more vegetables in also."	40	0								1
9630	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:07.7	"instead of using canned straw mushrooms use fresh thinly sliced mushrooms for the full recipe, or you have any questions at all."	41	0								0
9631	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:16.2	"head over to steamy kitchen dot com, slash one forty six."	42	0								1
9632	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:19.5	i love hearing from you.	43	0								0
9633	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:20.8	"so if you try this recipe, let me know if you love my video recipes, make sure you subscribe to my youtube channel."	44	0								0
9634	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:27.7	"thank you my brand, new cookbook, steamy, kitchens healthy asian favourites just came out."	45	0								0
9635	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:33.8	i hope you have a chance to pick up a copy.	46	0								0
9636	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:35.8	"there is over one hundred asian recipes that are easy, they 're healthy."	47	0								0
9637	sour soup	https://www.youtube.com/watch?v=NkU9HSI1S9k	04:40.1	"they 're good for you, plus tons of photos."	48	0								0
9638	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	00:18.2	"hello , and welcome to think secret the real way to tasty instant chinese and dipika with me chef."	0	0								0
9639	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	00:24.7	"because alicia hi, there how are you doing very fine, thank you and where we no will make some hot in salt chicken soup today password very good for this we need, six hundred M L of water fiji, which is actually equal to four cups and going to serve four people amirite perfect for this water in a pan on a medium flame, open a pack of sing secret heart inside chicken soup mix and mix it nicely, and you change, please and you keep studying it."	1	1	add water to pan; mix soup mix to water	add; mix	water; soup mix	pan				0
9640	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	00:56.6	"so that the powder does n't settle down it gets bond also does n't get into lumps exactly, this book is one of the most popular soup, and it 's my favorite to discuss chicken pieces in it, which tables sort of garlic ginger and soy garlic and ginger is my favorite, too."	2	0								0
9641	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	01:12.5	let 's get vinegar also there.	3	1	add vinegar	add	vinegar					0
9642	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	01:14.2	"so it becomes power as soon as the soup starts turning dark brown that it 's about to get really and about to go in the bowl again i 'll say keeps, turning, and it 's ready in here it goes, we have, i 'm sure you 're going to say you, gotta taste it."	4	1	add soup to bowl	add	soup	bowl				1
9643	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	01:30.2	because it 's your fate like this my ferret and i 'll do it please go ahead spice at home.	5	0								0
9644	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	01:43.8	"so far it 's hot it 's all, oh, and it 's amazing and if you do n't have this harden 's are."	6	0								0
9645	sour soup	https://www.youtube.com/watch?v=D4AnZ0ymfzw	01:50.8	"so all you need to do is tune in to jinx secrets the real way to tasty instant chinese one pack of things secret hot and sour soup mix, six hundred M L of water."	7	0								1
9646	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	00:03.2	"welcome to hell theme use, one two three."	0	0								1
9647	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	00:06.1	"i 'm a big fan of soups, especially light and healthy ones."	1	0								0
9648	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	00:11.0	"this vietnamese, sweet and sour shrimp soup called can do dom is best served over steam, wise here are the ingredients elephant ear stem being sprouts, tomato buying apple fish sauce water tamarind concentrate shrimp and com sugar."	2	0								1
9649	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	00:45.7	i left your preparation.	3	0								0
9650	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	00:47.5	"we have two cups of water three tablespoons of tamarind concentrate, two tablespoons of fish sauce, a third cup of grated palm sugar, one tomato seeded and cut into bite size wedges."	4	1	"mix water, tamaring concentrate, fish sauce, palm sugar; cut tomatoes"	mix; cut	"water, tamarind concentrate, fish sauce, palm sugar; tomatoes"					1
9651	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	01:12.2	eight medium size shrimp shell on head on trimmed washed and patted dry with paper.	5	1	wash shrimp; pat dry shrimp	wash; pat dry	shrimp; shrimp					1
9652	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	01:20.2	"towel , one cup of elephant ears them pute and sliced diagonally into bite size chunks and a half cup of fresh pineapple cut into bite size chunks, and one cup of being sprouts washed and drained for a list of ingredients and helpful tips check out about section."	6	1	cut pineapple	cut	pineapple				into bite size pieces	1
9653	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	01:52.8	"first , pour water tamarin fish sauce and sugar in a medium size part uncovered bring to a boil over high heat once boiled, adding the tomato shrimp elephant years sam pineapple and being sprouts let it cook for two minutes then we moved apart from the heat with the lid on letter."	7	1	"add tamarind sauce, fish sauce, sugar to pan; boil mixture; add shrimp, pineapple,bean sprouts; cook mixture "	add;boil;add;cook	"tamarind sauce, fish sauce, sugar; mixture; shrimp, pineapple,bean sprouts; mixture"					1
9654	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	03:17.5	"ingredients absorb the flavors for an hour or two for complete mail service, sweet and sour shrimp soup, hot and over steam twice for money, recipes click subscribe, thanks for watching."	8	0								0
9655	sour soup	https://www.youtube.com/watch?v=J3udyweaDCo	03:38.5	see you in the next recipe.	9	0								0
9656	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:00.1	"hi , welcome to bonus vegetarian kitchen."	0	0								0
9657	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:13.7	today 's recipe is hot and sour.	1	0								0
9658	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:22.6	"this will be sort of indochinese version which means fusion recipe, and i have my own style of making this soup and you will sure enjoy this soup on a very snowy cold day."	2	0								0
9659	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:35.7	so let 's start.	3	0								0
9660	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:36.5	"and here is the list of ingredients, which doubles of your choice have cup noodles."	4	0								0
9661	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:42.3	"half cup tofu minced ginger and garlic as for your taste, three cups, which table stock, two tablespoon cornstarch sauces, those phone of olive oil."	5	0								1
9662	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	00:55.1	one teaspoon of vinegar salt to taste water as needed.	6	0								1
9663	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:00.1	"first , i 'm going to prepare some which tables i 'm going to use."	7	0								0
9664	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:03.6	"onion , bell peppers cabbage carrot mushrooms here."	8	0								1
9665	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:08.7	"i have the red onion you can chop which tables, however, you like."	9	1	chop onions	chop	onions					0
9666	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:13.8	but i usually like kind of cut into lengthwise for this group.	10	0								0
9667	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:17.9	"but it 's really up to you alright, so let 's read anyone, put that on side."	11	0								0
9668	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:22.8	i got some cabbage.	12	0								0
9669	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:25.1	"the lengthwise right, so that was cabbage now."	13	1	cut cabbage	cut	cabbage					0
9670	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:30.8	"if desired, you can again cut this lengthwise onion from the middle."	14	0								1
9671	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:37.4	so that they 're not too lengthy.	15	0								0
9672	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:39.8	"so it 's really up to you, and i 'm going to put all this which tables one of the plate over here, here i have red and green, bell pepper again lengthwise is red and green bell pepper."	16	1	"place cabbage, onions on plate; add red and green bell peppers"	place; add	"onions, cabbage; red and green peppers"	plate				1
9673	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:54.1	you can use other colorful bell peppers as well.	17	0								0
9674	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	01:57.8	"it 's really up to you now, could i help carrot?"	18	0								0
9675	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:01.6	first make slices and then couple of them at the same time and cut them lengthwise the carrot on one side.	19	0								1
9676	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:14.1	"i love this washer boast, which troubles itself."	20	0								0
9677	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:16.7	looks so colorful and low.	21	0								0
9678	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:18.6	it now mushrooms make sure to clean them.	22	1	clean mushrooms	clean	mushrooms					1
9679	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:22.2	and i have already cleaned them with a damp towel.	23	0								1
9680	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:25.3	you cut this mushrooms into slices here goes the mushroom created a colorful vegetables are ready.	24	1	cut mushrooms	cut	mushrooms					1
9681	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:33.0	"and here i got some leftover spring onion to sprinkle on my soup, and now i 'm going to work on tofu."	25	1	add spring onion	add	onion					0
9682	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:39.6	"i have chosen extra firm tofu, but you can use basically any variety for sue."	26	0								0
9683	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:45.2	"our kitchen paper, towel just pressed tofu pet right."	27	1	Press tofu	press	tofu				with paper towel	0
9684	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:50.6	"and now i 'm going to chop, you can make cube."	28	1	chop tofu	chop	tofu				into cubes	1
9685	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:54.1	"however , you like just make."	29	0								0
9686	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	02:57.4	"nice small cubes, this extra firm."	30	0								0
9687	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:02.8	"so when you cut be generous, little."	31	0								0
9688	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:05.9	"an when you handle even, right."	32	0								0
9689	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:08.3	"so this is really as well and now, it 's time to prepare this, so, so, here i got the pot."	33	0								0
9690	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:14.8	and i 'm also going to use this sizzling pan to cook my rich troubles.	34	0								1
9691	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:20.4	"i like my vegetables, crunchy."	35	0								0
9692	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:22.0	"so i 'm going to sorted them separately, but it 's really up to you can prepare this soup in a single pot if desired into this part."	36	1	saute vegetables	saute	vegetables					1
9693	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:29.8	"i 'm going to bring this which table stock work, add water as well, howard and bring it to boil alright."	37	1	boil vegetable stock	boil	vegetable stock					1
9694	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:41.4	so the which table star is about to come to the pool at this point.	38	0								1
9695	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:46.1	i 'm going to add this instant cooking noodles you can use any of your favorite noodles.	39	1	add noodles	add	noodles					0
9696	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:52.2	but i kind of like to use this rulers.	40	0								0
9697	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:53.9	because they cook.	41	0								0
9698	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	03:54.6	"so faster and there 's no egg in this model, an i buy these noodles from indian grocers here i have the hot sauce."	42	0								0
9699	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:03.0	"so i sauce stir fry sauce you can use even hot sour sauce just to bring that little showering ace into the soup many users, ask me about sauces that i use in my cooking here i got, the soy sauce, which is you can find at any supermarket these days so, so."	43	0								0
9700	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:22.9	"so it 's very easy to find you can try to visit the oriental section, please RC stir fry sauce."	44	0								0
9701	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:30.1	sometimes i use the sweet and sour sauce.	45	0								0
9702	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:32.4	"but today, i did n't want my super sweet."	46	0								0
9703	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:34.5	"so i just went ahead and use the store flight, but you can use anything that you have in your pantry available or whatever."	47	0								0
9704	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:40.2	you can find at your local market.	48	0								0
9705	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:42.1	give it a stir.	49	1	stir mixture	stire	mixture					1
9706	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:43.9	and these noodles takes only about a minute or so to cook at just a pinch of salt.	50	1	add noodles; cook mixture; add salt	add; cook;add	noodes; mixture; salt					0
9707	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:52.2	"so i 'm going to cook this for a little bit, while this is cooking."	51	0								0
9708	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:55.5	solve this cornstarch into this water.	52	1	dissolve cornstarch into water	dissolve	cornstarch	water				1
9709	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	04:59.0	give it a script store and keep this onside.	53	1	keep cornstarch mixture aside	keep aside	cornstarch mixture					0
9710	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:03.6	add this last.	54	0								1
9711	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:05.0	"now i 'm going to turn on the other corner on a low heat, and i 'm going to transfer that to the another burner and here."	55	0								1
9712	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:13.2	"i 'm going to heat up this on a medium heat, heat a couple of tablespoon of olive oil."	56	1	heat olive oil	heat	oil			medium heat		1
9713	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:19.5	"first bad onion started the onions about half a minute, and i do n't want to overcook vegetables."	57	1	add onion	add	onion					0
9714	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:29.6	add all other vegetables.	58	1	"add carrots, mushrooms, cabbage"	add	"carrots, mushrooms, cabbage"					1
9715	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:31.5	one by one into this means ginger and garlic thought the chase.	59	1	"add ginger, garlic"	add	"ginger, garlic"					1
9716	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:38.9	now bell peppers did n't bring the paper and you can keep this roll on a high heat to keep your vegetables crunchy.	60	1	add bell peppers	add	bell peppers					1
9717	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:49.2	"at this carrots and mushrooms and cabbage, i will add last."	61	0								1
9718	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	05:57.1	i love this color pools and just a little of vinegar and.	62	1	add vinegar	add	vinegar					0
9719	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:02.8	"now it 's time for tablet, turn up the scope, but, based on the side."	63	0								1
9720	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:10.6	"now again, i 'm going to bring back this part for here."	64	0								0
9721	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:13.8	low to medium heat looking perfect noodles are done as well at this point ready to add this cornstarch mixture.	65	1	add cornstarch mixture	add	cornstarch mixture					1
9722	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:24.5	this will take on the soup now again.	66	0								0
9723	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:28.2	bring it to work the aroma is so wonderful here.	67	0								0
9724	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:31.4	"add tofu, give desired again sorted to fuller of it."	68	1	add tofu	add	tofu					0
9725	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:36.1	"but i just add just as it is alright, looking gorgeous, more water alright the soup has got little thicker at all this, which tables into the soup, and."	69	0								0
9726	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:49.9	now we can turn off the stove and serve immediately.	70	1	turn off stove	turn off	stove					1
9727	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	06:54.8	"all right now look at this soup, look so yummy alright, so the soup is ready."	71	0								0
9728	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	07:02.0	"in no time i 'm going to take out into this soup bowl and on the top spring onion alright, so this soup is ready for me."	72	1	add soup to bowl; garnish with spring onions	add;garnish	soup; soup	bowl			 with spring onions	1
9729	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	07:16.8	"really loud tofu in this soup, super warming the ginger and garlic and everything in this soup mix."	73	0								1
9730	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	07:27.3	so this was about preparing hot and sour soup.	74	0								0
9731	sour soup	https://www.youtube.com/watch?v=Z6c8hIW7bhI	07:31.4	"thank you for watching analysis, you soon with the next great recipe."	75	0								0
9732	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	00:11.6	everybody today we will see how to make onion chicken.	0	0								0
9733	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	00:15.7	they did answer chicken pieces.	1	0								0
9734	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	00:18.2	half cagey small onion or shallots.	2	0								1
9735	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	00:21.9	one cup finally chopped tomato one slit.	3	1	chop tomato	chop	tomato					0
9736	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	00:28.0	"green chilli, three numbers ginger garlic paste, two TSP kashmir and chili powder one tablespoon, coriander powder, one tablespoon, mademoiselle, a powder, one TSP, turmeric powder half a teaspoon sort i 'll to tablespoon and some water no add, chopped tomatoes, green chili ginger, garlic paste red chili, powder coriander powder very masella powder, turmeric powder and salt to the chicken and mix."	4	0								1
9737	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	01:18.3	"well , keep it aside for ten minutes."	5	1	keep ingredients aside	keep aside	ingredients					0
9738	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	01:23.4	"meanwhile , grind charlottes, india, fine paste charlottes, aronian paste is ready."	6	1	grind shallots	grind	shallots					1
9739	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	01:30.9	ten minutes over now heat oil in a pan and cook chicken pieces is the lid and cook till it becomes soft.	7	1	heat oil; cook chicken	heat; cook	oil;chicken					1
9740	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	01:45.9	"if the flame in made a more heat oil in another pan answered onion, based till it becomes building collapse."	8	1	add onions	add	onions					1
9741	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	01:59.0	"color has changed put off the flame, but yes, we can soft."	9	0								0
9742	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	02:15.4	"it 's time for us to add onion paste mix, well, add a little water and cook for two minutes, two minutes over it 's ready."	10	1	add onion paste mix; add water; cook mixture	add; add; cook	onion paste mix; water; mixture					1
9743	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	02:45.2	now add some coriander leaves.	11	1	add coriander leaves	add	coriander leaves					1
9744	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	02:51.4	"mix , well, and so onion chicken is ready."	12	1	mix ingredients	mix	ingredients					0
9745	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	02:57.9	you can have this aside.	13	0								0
9746	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	02:59.0	it 's for rice or chow puppy price.	14	0								0
9747	indian chicken curry	https://www.youtube.com/watch?v=ikmPrpgWQ5M	03:01.9	and give us a feedback.	15	0								0
9748	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:11.9	"hi , today i 'm going to tell you how to make spicy chicken curry for this."	0	0								0
9749	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:16.0	i need two red onions.	1	0								1
9750	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:20.8	"an i need some green chilies, cloves, then i need some dried."	2	0								0
9751	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:26.4	actually one tomato eight or ten garlic beaches ginger cinnamon stick and black pepper for the spices i need salt.	3	0								1
9752	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:38.3	"garam , masala cumin seeds."	4	0								0
9753	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:41.9	"so , so coriander powder kashmir, eight order at the chili powder and then come in powder and oil for the cookie."	5	0								1
9754	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	00:56.0	i was n't like taking chicken around three L BS and put it for the medication.	6	0								0
9755	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:03.8	so my donation is like twenty to twenty five minutes.	7	1	take chicken	take	chicken					0
9756	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:08.5	"so i have taken a medium size chicken, oh, very first thing i will do is i will just migrated with the spices."	8	0								1
9757	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:19.2	so i 'll use khuman powder customary virtually powder coriander powder.	9	1	"add cumin powder, coriander powder"	add	cumin powder coriander powder					1
9758	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:35.3	"some garam, masala ann, i 'll mix one tablespoon of oil or key, you can reuse the key as well."	10	1	"add garam masala, oil"	add	"garam masala, oil"					1
9759	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:45.3	this helps you to keep the chicken juicy.	11	0								0
9760	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:51.6	it makes little bit sore.	12	0								0
9761	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	01:53.8	"so i use some salt during the marination, and then i will use some salt while i 'm making the curry."	13	1	add salt	add	salt					1
9762	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	0:01:59	so this will help to make this to solve inside the chicken.	14	0								0
9763	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:04.3	so i just bought some sort.	15	0								0
9764	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:08.0	so just remember that this is you already have mixed this all with the my native chicken.	16	0								0
9765	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:12.4	and you want to put too much salt value and making the curry.	17	0								1
9766	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:16.2	"so what i 'm going to do next is just makes this chicken with this device is what i have and i 'll just keep it for twenty, twenty."	18	1	set chicken aside	set aside	chicken					1
9767	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:25.9	"five minutes so, as you see i have mix it well, and i 'll just keep it for twenty to twenty five minutes and, while we 're waiting for this to get mandated will prepare other things."	19	1	mix mixture	mix 	mixture		5 minutes			0
9768	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:41.1	the very first thing i will do is i will make the ginger garlic paste.	20	0								1
9769	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:44.9	so i 've also makes the dry.	21	0								0
9770	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:47.4	actually was that we were good.	22	0								0
9771	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:50.1	"nice red color, i normally use the fresh garlic."	23	0								0
9772	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:55.6	"you can also use the one, you get in the market."	24	0								0
9773	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	02:59.9	"so ginger, garlic paste is ready."	25	0								0
9774	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:02.1	and now i will make the based off the onion.	26	0								0
9775	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:06.6	i 'll grind it in the blender waiting to make the pay style heat.	27	0								1
9776	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:11.5	"the oil in the pan, no onion paste is also ready."	28	1	add onion to pan	add	onion	pan				1
9777	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	0:03:16	"i 'll make the tomorrow query, query as well perfect."	29	0								0
9778	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:21.4	so tomorrow period is also ready.	30	0								0
9779	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:23.3	so we have n't now automotive theory onion paste an dinner garlic paste ready.	31	1	"add ginger, garlic paste"	add	"ginger, garlic paste"					0
9780	indian chicken curry	https://www.youtube.com/watch?v=MI451I_tdyE	03:30.0	so now the oil is also here.	32	0								0
